# Per-triangle psi statistic data for n=6
# Format: triangle_index l1[0..n-1] l2[0..2n-1] | psi_dist (q:count pairs)
# Canonical triangles with level1 = (0,1,...,n-1) and boundary ordering
# Total triangles: 295
# Each row: idx l1_data l2_data | q0:c0 q1:c1 ...
#
167 0 1 2 3 4 5 | 0 1 3 1 2 0 4 2 5 3 4 5 | 3:11 4:41 5:77 6:103 7:128 8:128 9:103 10:77 11:41 12:11 
168 0 1 2 3 4 5 | 0 1 3 1 2 0 4 3 5 2 4 5 | 3:11 4:41 5:77 6:103 7:128 8:128 9:103 10:77 11:41 12:11 
169 0 1 2 3 4 5 | 0 1 3 1 2 0 5 2 4 3 4 5 | 3:6 4:40 5:76 6:102 7:136 8:136 9:102 10:76 11:40 12:6 
170 0 1 2 3 4 5 | 0 1 3 1 2 0 5 3 4 2 4 5 | 3:9 4:40 5:76 6:102 7:133 8:133 9:102 10:76 11:40 12:9 
171 0 1 2 3 4 5 | 0 1 3 1 2 2 4 0 3 4 5 5 | 3:15 4:45 5:75 6:105 7:120 8:120 9:105 10:75 11:45 12:15 
172 0 1 2 3 4 5 | 0 1 3 1 2 2 4 0 5 3 4 5 | 3:3 4:39 5:75 6:111 7:132 8:132 9:111 10:75 11:39 12:3 
173 0 1 2 3 4 5 | 0 1 3 1 2 2 4 3 5 0 4 5 | 4:32 5:78 6:114 7:136 8:136 9:114 10:78 11:32 
174 0 1 2 3 4 5 | 0 1 3 1 2 2 5 0 4 3 4 5 | 4:36 5:72 6:108 7:144 8:144 9:108 10:72 11:36 
175 0 1 2 3 4 5 | 0 1 3 1 2 2 5 3 4 0 4 5 | 4:30 5:74 6:108 7:148 8:148 9:108 10:74 11:30 
176 0 1 2 3 4 5 | 0 1 3 1 2 4 5 0 2 3 4 5 | 4:27 5:67 6:117 7:149 8:149 9:117 10:67 11:27 
177 0 1 2 3 4 5 | 0 1 3 1 2 4 5 0 3 2 4 5 | 4:24 5:75 6:111 7:150 8:150 9:111 10:75 11:24 
178 0 1 2 3 4 5 | 0 1 3 1 2 4 5 2 3 0 4 5 | 4:18 5:62 6:126 7:154 8:154 9:126 10:62 11:18 
179 0 1 2 3 4 5 | 0 1 3 2 4 0 1 2 3 4 5 5 | 3:9 4:43 5:77 6:111 7:120 8:120 9:111 10:77 11:43 12:9 
180 0 1 2 3 4 5 | 0 1 3 2 4 0 1 2 5 3 4 5 | 3:2 4:25 5:87 6:109 7:137 8:137 9:109 10:87 11:25 12:2 
181 0 1 2 3 4 5 | 0 1 3 2 4 0 1 3 5 2 4 5 | 3:5 4:27 5:81 6:115 7:132 8:132 9:115 10:81 11:27 12:5 
182 0 1 2 3 4 5 | 0 1 3 2 4 0 2 1 3 4 5 5 | 3:5 4:45 5:75 6:115 7:120 8:120 9:115 10:75 11:45 12:5 
183 0 1 2 3 4 5 | 0 1 3 2 4 0 2 1 5 3 4 5 | 4:24 5:83 6:117 7:136 8:136 9:117 10:83 11:24 
184 0 1 2 3 4 5 | 0 1 3 2 4 0 2 3 5 1 4 5 | 4:19 5:80 6:126 7:135 8:135 9:126 10:80 11:19 
185 0 1 2 3 4 5 | 0 1 3 2 4 0 5 1 2 3 4 5 | 4:9 5:68 6:132 7:151 8:151 9:132 10:68 11:9 
186 0 1 2 3 4 5 | 0 1 3 2 4 0 5 1 3 2 4 5 | 3:1 4:16 5:59 6:137 7:147 8:147 9:137 10:59 11:16 12:1 
187 0 1 2 3 4 5 | 0 1 3 2 4 0 5 2 3 1 4 5 | 4:10 5:48 6:156 7:146 8:146 9:156 10:48 11:10 
188 0 1 2 3 4 5 | 0 1 3 2 4 1 2 0 3 4 5 5 | 4:40 5:80 6:120 7:120 8:120 9:120 10:80 11:40 
189 0 1 2 3 4 5 | 0 1 3 2 4 1 2 0 5 3 4 5 | 4:10 5:90 6:120 7:140 8:140 9:120 10:90 11:10 
190 0 1 2 3 4 5 | 0 1 3 2 4 1 2 3 5 0 4 5 | 5:84 6:138 7:138 8:138 9:138 10:84 
191 0 1 2 3 4 5 | 0 1 3 2 4 1 5 0 2 3 4 5 | 4:2 5:64 6:126 7:168 8:168 9:126 10:64 11:2 
192 0 1 2 3 4 5 | 0 1 3 2 4 1 5 0 3 2 4 5 | 4:8 5:62 6:126 7:164 8:164 9:126 10:62 11:8 
193 0 1 2 3 4 5 | 0 1 3 2 4 1 5 2 3 0 4 5 | 5:42 6:144 7:174 8:174 9:144 10:42 
194 0 1 2 3 4 5 | 0 1 3 2 4 2 5 0 1 3 4 5 | 5:56 6:132 7:172 8:172 9:132 10:56 
195 0 1 2 3 4 5 | 0 1 3 2 4 2 5 0 3 1 4 5 | 5:42 6:144 7:174 8:174 9:144 10:42 
196 0 1 2 3 4 5 | 0 1 3 2 4 2 5 1 3 0 4 5 | 5:32 6:144 7:184 8:184 9:144 10:32 
197 0 1 2 3 4 5 | 0 1 3 2 5 0 1 2 4 3 4 5 | 4:13 5:90 6:102 7:155 8:155 9:102 10:90 11:13 
198 0 1 2 3 4 5 | 0 1 3 2 5 0 1 3 4 2 4 5 | 4:24 5:75 6:111 7:150 8:150 9:111 10:75 11:24 
199 0 1 2 3 4 5 | 0 1 3 2 5 0 2 1 4 3 4 5 | 4:9 5:84 6:114 7:153 8:153 9:114 10:84 11:9 
200 0 1 2 3 4 5 | 0 1 3 2 5 0 2 3 4 1 4 5 | 4:12 5:78 6:114 7:156 8:156 9:114 10:78 11:12 
201 0 1 2 3 4 5 | 0 1 3 2 5 0 4 1 2 3 4 5 | 4:5 5:68 6:126 7:161 8:161 9:126 10:68 11:5 
202 0 1 2 3 4 5 | 0 1 3 2 5 0 4 1 3 2 4 5 | 4:8 5:62 6:126 7:164 8:164 9:126 10:62 11:8 
203 0 1 2 3 4 5 | 0 1 3 2 5 0 4 2 3 1 4 5 | 4:6 5:50 6:144 7:160 8:160 9:144 10:50 11:6 
204 0 1 2 3 4 5 | 0 1 3 2 5 1 2 0 4 3 4 5 | 5:84 6:108 7:168 8:168 9:108 10:84 
205 0 1 2 3 4 5 | 0 1 3 2 5 1 2 3 4 0 4 5 | 5:70 6:120 7:170 8:170 9:120 10:70 
206 0 1 2 3 4 5 | 0 1 3 2 5 1 4 0 2 3 4 5 | 5:60 6:120 7:180 8:180 9:120 10:60 
207 0 1 2 3 4 5 | 0 1 3 2 5 1 4 0 3 2 4 5 | 5:60 6:120 7:180 8:180 9:120 10:60 
208 0 1 2 3 4 5 | 0 1 3 2 5 1 4 2 3 0 4 5 | 5:35 6:135 7:190 8:190 9:135 10:35 
209 0 1 2 3 4 5 | 0 1 3 2 5 2 4 0 1 3 4 5 | 5:49 6:123 7:188 8:188 9:123 10:49 
210 0 1 2 3 4 5 | 0 1 3 2 5 2 4 0 3 1 4 5 | 5:35 6:135 7:190 8:190 9:135 10:35 
211 0 1 2 3 4 5 | 0 1 3 2 5 2 4 1 3 0 4 5 | 5:30 6:120 7:210 8:210 9:120 10:30 
212 0 1 2 3 4 5 | 0 1 4 0 2 1 3 2 3 4 5 5 | 3:18 4:46 5:74 6:102 7:120 8:120 9:102 10:74 11:46 12:18 
213 0 1 2 3 4 5 | 0 1 4 0 2 1 3 2 5 3 4 5 | 3:11 4:41 5:77 6:103 7:128 8:128 9:103 10:77 11:41 12:11 
214 0 1 2 3 4 5 | 0 1 4 0 2 1 3 3 5 2 4 5 | 3:9 4:39 5:76 6:108 7:128 8:128 9:108 10:76 11:39 12:9 
215 0 1 2 3 4 5 | 0 1 4 0 2 2 3 1 3 4 5 5 | 3:15 4:45 5:75 6:105 7:120 8:120 9:105 10:75 11:45 12:15 
216 0 1 2 3 4 5 | 0 1 4 0 2 2 3 1 5 3 4 5 | 3:10 4:37 5:76 6:110 7:127 8:127 9:110 10:76 11:37 12:10 
217 0 1 2 3 4 5 | 0 1 4 0 2 2 3 3 5 1 4 5 | 3:6 4:33 5:75 6:117 7:129 8:129 9:117 10:75 11:33 12:6 
218 0 1 2 3 4 5 | 0 1 4 0 2 3 5 1 2 3 4 5 | 4:26 5:78 6:120 7:136 8:136 9:120 10:78 11:26 
219 0 1 2 3 4 5 | 0 1 4 0 2 3 5 1 3 2 4 5 | 4:19 5:80 6:126 7:135 8:135 9:126 10:80 11:19 
220 0 1 2 3 4 5 | 0 1 4 0 2 3 5 2 3 1 4 5 | 4:15 5:75 6:135 7:135 8:135 9:135 10:75 11:15 
221 0 1 2 3 4 5 | 0 1 4 1 2 0 3 2 3 4 5 5 | 3:16 4:42 5:78 6:104 7:120 8:120 9:104 10:78 11:42 12:16 
222 0 1 2 3 4 5 | 0 1 4 1 2 0 3 2 5 3 4 5 | 3:9 4:40 5:76 6:102 7:133 8:133 9:102 10:76 11:40 12:9 
223 0 1 2 3 4 5 | 0 1 4 1 2 0 3 3 5 2 4 5 | 3:8 4:36 5:76 6:106 7:134 8:134 9:106 10:76 11:36 12:8 
224 0 1 2 3 4 5 | 0 1 4 1 2 2 3 0 3 4 5 5 | 3:10 4:40 5:80 6:110 7:120 8:120 9:110 10:80 11:40 12:10 
225 0 1 2 3 4 5 | 0 1 4 1 2 2 3 0 5 3 4 5 | 3:6 4:35 5:73 6:111 7:135 8:135 9:111 10:73 11:35 12:6 
226 0 1 2 3 4 5 | 0 1 4 1 2 2 3 3 5 0 4 5 | 4:24 5:72 6:120 7:144 8:144 9:120 10:72 11:24 
227 0 1 2 3 4 5 | 0 1 4 1 2 3 5 0 2 3 4 5 | 4:18 5:76 6:114 7:152 8:152 9:114 10:76 11:18 
228 0 1 2 3 4 5 | 0 1 4 1 2 3 5 0 3 2 4 5 | 4:12 5:78 6:114 7:156 8:156 9:114 10:78 11:12 
229 0 1 2 3 4 5 | 0 1 4 1 2 3 5 2 3 0 4 5 | 5:66 6:132 7:162 8:162 9:132 10:66 
230 0 1 2 3 4 5 | 0 1 4 2 3 0 1 2 3 4 5 5 | 3:7 4:39 5:81 6:113 7:120 8:120 9:113 10:81 11:39 12:7 
231 0 1 2 3 4 5 | 0 1 4 2 3 0 1 2 5 3 4 5 | 3:3 4:26 5:80 6:114 7:137 8:137 9:114 10:80 11:26 12:3 
232 0 1 2 3 4 5 | 0 1 4 2 3 0 1 3 5 2 4 5 | 3:5 4:24 5:74 6:124 7:133 8:133 9:124 10:74 11:24 12:5 
233 0 1 2 3 4 5 | 0 1 4 2 3 0 2 1 3 4 5 5 | 4:40 5:80 6:120 7:120 8:120 9:120 10:80 11:40 
234 0 1 2 3 4 5 | 0 1 4 2 3 0 2 1 5 3 4 5 | 4:20 5:78 6:126 7:136 8:136 9:126 10:78 11:20 
235 0 1 2 3 4 5 | 0 1 4 2 3 0 2 3 5 1 4 5 | 4:15 5:75 6:135 7:135 8:135 9:135 10:75 11:15 
236 0 1 2 3 4 5 | 0 1 4 2 3 0 5 1 2 3 4 5 | 4:5 5:62 6:144 7:149 8:149 9:144 10:62 11:5 
237 0 1 2 3 4 5 | 0 1 4 2 3 0 5 1 3 2 4 5 | 4:10 5:48 6:156 7:146 8:146 9:156 10:48 11:10 
238 0 1 2 3 4 5 | 0 1 4 2 3 0 5 2 3 1 4 5 | 4:6 5:42 6:168 7:144 8:144 9:168 10:42 11:6 
239 0 1 2 3 4 5 | 0 1 4 2 3 1 2 0 3 4 5 5 | 4:30 5:90 6:120 7:120 8:120 9:120 10:90 11:30 
240 0 1 2 3 4 5 | 0 1 4 2 3 1 2 0 5 3 4 5 | 4:15 5:78 6:126 7:141 8:141 9:126 10:78 11:15 
241 0 1 2 3 4 5 | 0 1 4 2 3 1 2 3 5 0 4 5 | 5:72 6:144 7:144 8:144 9:144 10:72 
242 0 1 2 3 4 5 | 0 1 4 2 3 1 5 0 2 3 4 5 | 4:3 5:58 6:138 7:161 8:161 9:138 10:58 11:3 
243 0 1 2 3 4 5 | 0 1 4 2 3 1 5 0 3 2 4 5 | 4:6 5:50 6:144 7:160 8:160 9:144 10:50 11:6 
244 0 1 2 3 4 5 | 0 1 4 2 3 1 5 2 3 0 4 5 | 5:24 6:168 7:168 8:168 9:168 10:24 
245 0 1 2 3 4 5 | 0 1 4 2 3 2 5 0 1 3 4 5 | 5:38 6:156 7:166 8:166 9:156 10:38 
246 0 1 2 3 4 5 | 0 1 4 2 3 2 5 0 3 1 4 5 | 5:24 6:168 7:168 8:168 9:168 10:24 
247 0 1 2 3 4 5 | 0 1 4 2 3 2 5 1 3 0 4 5 | 6:180 7:180 8:180 9:180 
248 0 1 2 3 4 5 | 0 1 4 2 5 0 3 1 2 3 4 5 | 5:54 6:138 7:168 8:168 9:138 10:54 
249 0 1 2 3 4 5 | 0 1 4 2 5 0 3 1 3 2 4 5 | 5:42 6:144 7:174 8:174 9:144 10:42 
250 0 1 2 3 4 5 | 0 1 4 2 5 0 3 2 3 1 4 5 | 5:24 6:168 7:168 8:168 9:168 10:24 
251 0 1 2 3 4 5 | 0 1 4 2 5 1 3 0 2 3 4 5 | 5:48 6:126 7:186 8:186 9:126 10:48 
252 0 1 2 3 4 5 | 0 1 4 2 5 1 3 0 3 2 4 5 | 5:35 6:135 7:190 8:190 9:135 10:35 
253 0 1 2 3 4 5 | 0 1 4 2 5 1 3 2 3 0 4 5 | 6:150 7:210 8:210 9:150 
254 0 1 2 3 4 5 | 0 1 4 2 5 2 3 0 1 3 4 5 | 5:40 6:120 7:200 8:200 9:120 10:40 
255 0 1 2 3 4 5 | 0 1 4 2 5 2 3 0 3 1 4 5 | 5:15 6:135 7:210 8:210 9:135 10:15 
256 0 1 2 3 4 5 | 0 1 4 2 5 2 3 1 3 0 4 5 | 6:120 7:240 8:240 9:120 
257 0 1 2 3 4 5 | 0 1 5 0 2 1 3 2 4 3 4 5 | 4:37 5:81 6:105 7:137 8:137 9:105 10:81 11:37 
258 0 1 2 3 4 5 | 0 1 5 0 2 1 3 3 4 2 4 5 | 4:32 5:78 6:114 7:136 8:136 9:114 10:78 11:32 
259 0 1 2 3 4 5 | 0 1 5 0 2 2 3 1 4 3 4 5 | 4:33 5:76 6:114 7:137 8:137 9:114 10:76 11:33 
260 0 1 2 3 4 5 | 0 1 5 0 2 2 3 3 4 1 4 5 | 4:24 5:72 6:120 7:144 8:144 9:120 10:72 11:24 
261 0 1 2 3 4 5 | 0 1 5 0 2 3 4 1 2 3 4 5 | 4:14 5:80 6:126 7:140 8:140 9:126 10:80 11:14 
262 0 1 2 3 4 5 | 0 1 5 0 2 3 4 1 3 2 4 5 | 5:84 6:138 7:138 8:138 9:138 10:84 
263 0 1 2 3 4 5 | 0 1 5 0 2 3 4 2 3 1 4 5 | 5:72 6:144 7:144 8:144 9:144 10:72 
264 0 1 2 3 4 5 | 0 1 5 1 2 0 3 2 4 3 4 5 | 4:33 5:80 6:102 7:145 8:145 9:102 10:80 11:33 
265 0 1 2 3 4 5 | 0 1 5 1 2 0 3 3 4 2 4 5 | 4:30 5:74 6:108 7:148 8:148 9:108 10:74 11:30 
266 0 1 2 3 4 5 | 0 1 5 1 2 2 3 0 4 3 4 5 | 4:26 5:69 6:117 7:148 8:148 9:117 10:69 11:26 
267 0 1 2 3 4 5 | 0 1 5 1 2 2 3 3 4 0 4 5 | 4:15 5:60 6:120 7:165 8:165 9:120 10:60 11:15 
268 0 1 2 3 4 5 | 0 1 5 1 2 3 4 0 2 3 4 5 | 4:12 5:67 6:117 7:164 8:164 9:117 10:67 11:12 
269 0 1 2 3 4 5 | 0 1 5 1 2 3 4 0 3 2 4 5 | 5:70 6:120 7:170 8:170 9:120 10:70 
270 0 1 2 3 4 5 | 0 1 5 1 2 3 4 2 3 0 4 5 | 5:45 6:135 7:180 8:180 9:135 10:45 
271 0 1 2 3 4 5 | 0 1 5 2 3 0 1 2 4 3 4 5 | 4:9 5:84 6:114 7:153 8:153 9:114 10:84 11:9 
272 0 1 2 3 4 5 | 0 1 5 2 3 0 1 3 4 2 4 5 | 4:18 5:62 6:126 7:154 8:154 9:126 10:62 11:18 
273 0 1 2 3 4 5 | 0 1 5 2 3 0 2 1 4 3 4 5 | 5:76 6:132 7:152 8:152 9:132 10:76 
274 0 1 2 3 4 5 | 0 1 5 2 3 0 2 3 4 1 4 5 | 5:66 6:132 7:162 8:162 9:132 10:66 
275 0 1 2 3 4 5 | 0 1 5 2 3 0 4 1 2 3 4 5 | 5:52 6:144 7:164 8:164 9:144 10:52 
276 0 1 2 3 4 5 | 0 1 5 2 3 0 4 1 3 2 4 5 | 5:42 6:144 7:174 8:174 9:144 10:42 
277 0 1 2 3 4 5 | 0 1 5 2 3 0 4 2 3 1 4 5 | 5:24 6:168 7:168 8:168 9:168 10:24 
278 0 1 2 3 4 5 | 0 1 5 2 3 1 2 0 4 3 4 5 | 5:66 6:132 7:162 8:162 9:132 10:66 
279 0 1 2 3 4 5 | 0 1 5 2 3 1 2 3 4 0 4 5 | 5:45 6:135 7:180 8:180 9:135 10:45 
280 0 1 2 3 4 5 | 0 1 5 2 3 1 4 0 2 3 4 5 | 5:47 6:129 7:184 8:184 9:129 10:47 
281 0 1 2 3 4 5 | 0 1 5 2 3 1 4 0 3 2 4 5 | 5:35 6:135 7:190 8:190 9:135 10:35 
282 0 1 2 3 4 5 | 0 1 5 2 3 1 4 2 3 0 4 5 | 5:15 6:135 7:210 8:210 9:135 10:15 
283 0 1 2 3 4 5 | 0 1 5 2 3 2 4 0 1 3 4 5 | 5:24 6:138 7:198 8:198 9:138 10:24 
284 0 1 2 3 4 5 | 0 1 5 2 3 2 4 0 3 1 4 5 | 6:150 7:210 8:210 9:150 
285 0 1 2 3 4 5 | 0 1 5 2 3 2 4 1 3 0 4 5 | 6:120 7:240 8:240 9:120 
286 0 1 2 3 4 5 | 0 1 5 2 4 0 3 1 2 3 4 5 | 5:42 6:144 7:174 8:174 9:144 10:42 
287 0 1 2 3 4 5 | 0 1 5 2 4 0 3 1 3 2 4 5 | 5:32 6:144 7:184 8:184 9:144 10:32 
288 0 1 2 3 4 5 | 0 1 5 2 4 0 3 2 3 1 4 5 | 6:180 7:180 8:180 9:180 
289 0 1 2 3 4 5 | 0 1 5 2 4 1 3 0 2 3 4 5 | 5:42 6:114 7:204 8:204 9:114 10:42 
290 0 1 2 3 4 5 | 0 1 5 2 4 1 3 0 3 2 4 5 | 5:30 6:120 7:210 8:210 9:120 10:30 
291 0 1 2 3 4 5 | 0 1 5 2 4 1 3 2 3 0 4 5 | 6:120 7:240 8:240 9:120 
292 0 1 2 3 4 5 | 0 1 5 2 4 2 3 0 1 3 4 5 | 5:33 6:111 7:216 8:216 9:111 10:33 
293 0 1 2 3 4 5 | 0 1 5 2 4 2 3 0 3 1 4 5 | 6:120 7:240 8:240 9:120 
294 0 1 2 3 4 5 | 0 1 5 2 4 2 3 1 3 0 4 5 | 6:90 7:270 8:270 9:90 
